raw_record_id,source_db,doc_id_canonical,dedup_reason
WOS:001130994400001,,,other
WOS:001050556800001,,,other
WOS:000786302100001,,,other
WOS:001214939700001,,,other
WOS:001608965600001,,,other
WOS:001135434800001,,,other
WOS:000863399800007,,,other
WOS:001332991000001,,,other
WOS:001207257400001,,,other
WOS:000333489300006,,,other
WOS:001483609300001,,,other
WOS:001609483500001,,,other
WOS:001401113300001,,,other
WOS:000745979000001,,,other
WOS:000510147600004,,,other
WOS:001218526600001,,,other
WOS:000632469300023,,,other
WOS:001220043700001,,,other
WOS:001445724400017,,,other
WOS:000865730100001,,,other
WOS:000564264800001,,,other
WOS:000488201400011,,,other
WOS:000469857800008,,,other
WOS:000699149900001,,,other
WOS:001645228000001,,,other
WOS:001145448200009,,,other
WOS:001325083600001,,,other
WOS:000515427900016,,,other
WOS:000447111000007,,,other
WOS:000472084100012,,,other
WOS:000672805700075,,,other
WOS:000851392300033,,,other
WOS:000505423500002,,,other
WOS:000211138300005,,,other
WOS:001148705000001,,,other
WOS:001030564700001,,,other
WOS:001496088200001,,,other
WOS:001161418900001,,,other
WOS:000339086100002,,,other
WOS:000508384500008,,,other
WOS:001164449800001,,,other
WOS:001596937700001,,,other
WOS:001530290000001,,,other
WOS:000631701200001,,,other
WOS:000637047200001,,,other
WOS:000445197600012,,,other
WOS:001028655800001,,,other
WOS:001534275000001,,,other
WOS:000615635300001,,,other
WOS:000838237600002,,,other
WOS:001112514300001,,,other
WOS:000355989000013,,,other
WOS:000612982000002,,,other
WOS:000449678100011,,,other
WOS:000423621600015,,,other
WOS:000383996100007,,,other
WOS:001044287000009,,,other
WOS:000872008000001,,,other
WOS:001541911000001,,,other
WOS:000826254700001,,,other
WOS:000736376600001,,,other
WOS:000829994900001,,,other
WOS:001090785300001,,,other
WOS:001637628300009,,,other
WOS:001580087200001,,,other
WOS:000616540000001,,,other
WOS:000675903300001,,,other
WOS:000648944100001,,,other
WOS:000555323400001,,,other
WOS:000995831200001,,,other
WOS:000896451200001,,,other
WOS:000539468000006,,,other
WOS:001012604700001,,,other
WOS:001274119000001,,,other
WOS:000321951000011,,,other
WOS:000372516200010,,,other
WOS:000669333800001,,,other
WOS:000968077100001,,,other
WOS:000681563600003,,,other
WOS:000713581900001,,,other
WOS:001147911600001,,,other
WOS:000795077200025,,,other
WOS:001221544300001,,,other
WOS:001499197900001,,,other
WOS:000571473300006,,,other
WOS:000638057200001,,,other
WOS:001023854200001,,,other
WOS:000304918700001,,,other
WOS:000339151700025,,,other
WOS:001317867400001,,,other
WOS:000798561400007,,,other
WOS:000845577700001,,,other
WOS:000559404500001,,,other
WOS:001216747100001,,,other
WOS:001037054000001,,,other
WOS:000685164900011,,,other
WOS:000677480300001,,,other
WOS:000890146300001,,,other
WOS:001448688100001,,,other
WOS:001602254900001,,,other
WOS:001003113800001,,,other
WOS:000504895700034,,,other
WOS:000851392300047,,,other
WOS:001518499100001,,,other
WOS:000843892100007,,,other
WOS:000515675500035,,,other
WOS:001011120100001,,,other
WOS:001002970800001,,,other
WOS:001279532800001,,,other
WOS:000512153300001,,,other
WOS:001464259700001,,,other
WOS:000210905500008,,,other
WOS:000321535700006,,,other
WOS:001271258100001,,,other
WOS:000698688000009,,,other
WOS:001200187400008,,,other
WOS:001547670000001,,,other
WOS:000588514100001,,,other
WOS:001397410200001,,,other
WOS:000407466100002,,,other
WOS:000563539900001,,,other
WOS:000373817800006,,,other
WOS:000615822200001,,,other
WOS:000294348000015,,,other
WOS:000924067500007,,,other
WOS:000930999400009,,,other
WOS:001082510400001,,,other
WOS:000731009700005,,,other
WOS:000899796700001,,,other
WOS:000399080500008,,,other
WOS:001227497100001,,,other
WOS:001466410200001,,,other
WOS:000463534200004,,,other
WOS:000541263600019,,,other
WOS:000776002200059,,,other
WOS:000876883800001,,,other
WOS:001423957500001,,,other
WOS:000856692000001,,,other
WOS:000553840800007,,,other
WOS:000218229200002,,,other
WOS:000591083200001,,,other
WOS:000414304900003,,,other
WOS:001428238100001,,,other
WOS:000901675001060,,,other
WOS:000584248100001,,,other
WOS:001511861200001,,,other
WOS:000405479400003,,,other
WOS:000657825200001,,,other
WOS:001208591600001,,,other
WOS:000297743600014,,,other
WOS:001580801100001,,,other
WOS:000905726500001,,,other
WOS:001053033200001,,,other
WOS:000519969300001,,,other
WOS:001250910600001,,,other
WOS:000758009200001,,,other
WOS:000485927600001,,,other
WOS:000456688000001,,,other
WOS:001277011800001,,,other
WOS:001463398500001,,,other
WOS:000811413800001,,,other
WOS:000669744900001,,,other
WOS:001107933900001,,,other
WOS:000598672800001,,,other
WOS:000365661300004,,,other
WOS:001132184100001,,,other
WOS:000887813500004,,,other
WOS:001191810100001,,,other
WOS:000617934300001,,,other
WOS:001484049200001,,,other
WOS:000918827200001,,,other
WOS:000621921400001,,,other
WOS:000547785100001,,,other
WOS:001535038400001,,,other
WOS:000571811300008,,,other
WOS:000681177600001,,,other
WOS:000856902200001,,,other
WOS:001625446300001,,,other
WOS:000344811800013,,,other
WOS:000403575600001,,,other
WOS:001325696400001,,,other
WOS:000415099000012,,,other
WOS:000820905800019,,,other
WOS:001414978900001,,,other
WOS:000978375900001,,,other
WOS:001157487700001,,,other
WOS:000309911300004,,,other
WOS:001048270700067,,,other
WOS:000463687300009,,,other
WOS:000377152600002,,,other
WOS:001024168000001,,,other
WOS:000856856100001,,,other
WOS:001384758300001,,,other
WOS:001153792600001,,,other
WOS:001089195200001,,,other
WOS:000884855300002,,,other
WOS:000751887100001,,,other
WOS:001296466000001,,,other
WOS:001629193000001,,,other
WOS:001308625800001,,,other
WOS:000809638800003,,,other
WOS:001403508800001,,,other
WOS:000924854300032,,,other
WOS:000828260500001,,,other
WOS:000390145900005,,,other
WOS:000883065200001,,,other
WOS:001249243600011,,,other
WOS:000464032600003,,,other
WOS:001453778300001,,,other
WOS:000670698600006,,,other
WOS:000458981700021,,,other
WOS:001599946000005,,,other
WOS:001096869500001,,,other
WOS:001605618200001,,,other
WOS:001460394100005,,,other
WOS:001086048900001,,,other
WOS:000593427800004,,,other
WOS:001420160400014,,,other
WOS:001541731400001,,,other
WOS:001392794800001,,,other
WOS:000435587100105,,,other
WOS:000510953800088,,,other
WOS:001023976700001,,,other
WOS:001008636300001,,,other
WOS:001647171400001,,,other
WOS:001317348900001,,,other
WOS:001182244300001,,,other
WOS:001632096100001,,,other
WOS:000405313900008,,,other
WOS:001137772100003,,,other
WOS:000756633900001,,,other
WOS:000657453100001,,,other
WOS:000863269000003,,,other
WOS:000696027400022,,,other
WOS:001019864400001,,,other
WOS:000387327700011,,,other
WOS:001349716200038,,,other
WOS:000635677600021,,,other
WOS:001471798600001,,,other
WOS:001472722400001,,,other
WOS:001130354700001,,,other
WOS:000458884500006,,,other
WOS:000417488800003,,,other
WOS:000538525800001,,,other
WOS:000315505200004,,,other
WOS:000612708300001,,,other
WOS:001245892900001,,,other
WOS:000947609600001,,,other
WOS:000412540400004,,,other
WOS:001017861400001,,,other
WOS:001186414700010,,,other
WOS:000217450600006,,,other
WOS:000355704400005,,,other
WOS:001127162500001,,,other
WOS:000531417000001,,,other
WOS:000459704100006,,,other
WOS:000680206000001,,,other
WOS:000501800100024,,,other
WOS:000663439700008,,,other
WOS:000431498300049,,,other
WOS:000495158400001,,,other
WOS:001155044400001,,,other
WOS:000736254700001,,,other
WOS:000471793400016,,,other
WOS:000592706600001,,,other
WOS:000747479600001,,,other
WOS:000826664700001,,,other
WOS:000337628400004,,,other
WOS:000696027300002,,,other
WOS:000366264102036,,,other
WOS:001470889300001,,,other
WOS:001337451200001,,,other
WOS:001624398400001,,,other
WOS:001072768100001,,,other
WOS:000351219200006,,,other
WOS:001052170400001,,,other
WOS:000443840000001,,,other
WOS:000414304900001,,,other
WOS:000586871000001,,,other
WOS:001041749400003,,,other
WOS:000581788600001,,,other
WOS:000377104600003,,,other
WOS:001206290500001,,,other
WOS:000851749000001,,,other
WOS:001011458400001,,,other
WOS:000486770100001,,,other
WOS:001637944900003,,,other
WOS:000535800500001,,,other
WOS:001027440500001,,,other
WOS:000388988000004,,,other
WOS:001271962300001,,,other
WOS:001138908100001,,,other
WOS:000428276800005,,,other
WOS:000621545900001,,,other
WOS:001029991000001,,,other
WOS:001032934000001,,,other
WOS:000642474500002,,,other
WOS:000567400600006,,,other
WOS:001617583200001,,,other
WOS:000568673400009,,,other
WOS:001637621800003,,,other
WOS:000550094800001,,,other
WOS:000803139200001,,,other
WOS:000670698600001,,,other
WOS:000435614500005,,,other
WOS:001089442600001,,,other
WOS:001131054100001,,,other
WOS:001290608000001,,,other
WOS:000471010300273,,,other
WOS:001134110000006,,,other
WOS:000460597800002,,,other
WOS:000521650500001,,,other
WOS:000987245400001,,,other
WOS:000359621300003,,,other
WOS:001325452400001,,,other
WOS:001628573500001,,,other
WOS:001631688500017,,,other
WOS:001639350300001,,,other
WOS:001102610400012,,,other
WOS:000578958400001,,,other
WOS:001317815100001,,,other
WOS:000886493700001,,,other
WOS:000260726700020,,,other
WOS:000887515600001,,,other
WOS:000648470600001,,,other
WOS:001402168600001,,,other
WOS:000415624400007,,,other
WOS:000862208500003,,,other
WOS:000836434100001,,,other
WOS:001174671200001,,,other
WOS:000951056200001,,,other
WOS:001384688500001,,,other
WOS:000596493700001,,,other
WOS:000975951300001,,,other
WOS:000569997900001,,,other
WOS:000727531800001,,,other
WOS:000749646900001,,,other
WOS:000730607500001,,,other
WOS:000964194400001,,,other
WOS:000435614500004,,,other
WOS:000441905200004,,,other
WOS:000457506800006,,,other
WOS:000560240400001,,,other
WOS:000607806800001,,,other
WOS:001651045000004,,,other
WOS:001537326200001,,,other
WOS:000442370500006,,,other
WOS:001616975100001,,,other
WOS:000345768900002,,,other
WOS:000920351700001,,,other
WOS:000670698600007,,,other
WOS:001427403900001,,,other
WOS:000647672500001,,,other
WOS:000261892200006,,,other
WOS:000961971200001,,,other
WOS:000377436100005,,,other
WOS:000465909400001,,,other
WOS:001387296300001,,,other
WOS:001103790200002,,,other
WOS:000864536100001,,,other
WOS:000416476300010,,,other
WOS:000842118100001,,,other
WOS:001451183600001,,,other
WOS:001384584200001,,,other
WOS:000411104800004,,,other
WOS:001224277300005,,,other
WOS:000658072500001,,,other
WOS:000383113900126,,,other
WOS:001417292000002,,,other
WOS:001278215000001,,,other
WOS:000626929500062,,,other
WOS:001629176000001,,,other
WOS:000544127100009,,,other
WOS:001637628300006,,,other
WOS:001333093600001,,,other
WOS:001221742900070,,,other
WOS:000740428300001,,,other
WOS:001107327500001,,,other
WOS:001424746400001,,,other
WOS:001249792400001,,,other
WOS:001620138800001,,,other
WOS:001515962700001,,,other
WOS:000503976900008,,,other
WOS:000454746200015,,,other
WOS:001577423700005,,,other
WOS:001521017200001,,,other
WOS:000581787700007,,,other
WOS:001098408200023,,,other
WOS:000448326200006,,,other
WOS:001333603700006,,,other
WOS:001614443800002,,,other
WOS:001200695600001,,,other
WOS:000422994200003,,,other
WOS:000413051500013,,,other
WOS:001637944900008,,,other
WOS:001076557600001,,,other
WOS:000697469500001,,,other
WOS:000836540200004,,,other
WOS:001543951400017,,,other
WOS:000562234000001,,,other
WOS:001536210700001,,,other
WOS:000415990500001,,,other
WOS:001485664700001,,,other
WOS:000560543500001,,,other
WOS:001589087400001,,,other
WOS:001026156500003,,,other
WOS:000913861000001,,,other
WOS:000456883600002,,,other
WOS:000595751600056,,,other
WOS:000883048700003,,,other
WOS:001021920800001,,,other
WOS:001572536500001,,,other
WOS:000792561300002,,,other
WOS:000216517500005,,,other
WOS:001637628300001,,,other
WOS:001482502500007,,,other
WOS:001296700900004,,,other
WOS:000709101300044,,,other
WOS:000645782100001,,,other
WOS:000464334000002,,,other
WOS:000431158500005,,,other
WOS:000865162800003,,,other
WOS:000531470500002,,,other
WOS:000892369500060,,,other
WOS:001572735700001,,,other
WOS:001025602700003,,,other
WOS:000567171800001,,,other
WOS:001646685100001,,,other
WOS:001206769000001,,,other
WOS:000932513900001,,,other
WOS:000442368600006,,,other
WOS:000847916600001,,,other
WOS:001423645300001,,,other
WOS:000643640300001,,,other
WOS:000504566300002,,,other
WOS:000899867100013,,,other
WOS:001517122300003,,,other
WOS:001217876700001,,,other
WOS:000423706800014,,,other
WOS:000817223500001,,,other
WOS:001280937100001,,,other
WOS:000391088500010,,,other
WOS:000825261300005,,,other
WOS:000504213100001,,,other
WOS:001586849100001,,,other
WOS:001186414700006,,,other
WOS:001049575200001,,,other
WOS:000579055100001,,,other
WOS:000506485800001,,,other
WOS:000626242400006,,,other
WOS:000710911100001,,,other
WOS:001411539400021,,,other
WOS:000677997700001,,,other
WOS:000462897800030,,,other
WOS:001237042600001,,,other
WOS:000499083700001,,,other
WOS:000974904100010,,,other
WOS:000750333900003,,,other
WOS:000515427900019,,,other
WOS:001511143100001,,,other
WOS:000556877400001,,,other
WOS:000890075100001,,,other
WOS:001603077100001,,,other
WOS:001114125000001,,,other
WOS:000298463600021,,,other
WOS:001572619500001,,,other
WOS:000831436700001,,,other
WOS:000490330600008,,,other
WOS:001159358100001,,,other
WOS:000852155600001,,,other
WOS:000887606300001,,,other
WOS:000377594900008,,,other
WOS:000596579000001,,,other
WOS:000477727600007,,,other
WOS:000778406400001,,,other
WOS:001015670500001,,,other
WOS:000932764900001,,,other
WOS:000787140000001,,,other
WOS:000426698300126,,,other
WOS:000983456900007,,,other
WOS:000991544100001,,,other
WOS:000720775200003,,,other
WOS:001311960600001,,,other
WOS:000243756000006,,,other
WOS:000814603000001,,,other
WOS:001618431600001,,,other
WOS:001328894600001,,,other
WOS:000739263900001,,,other
WOS:000661458400001,,,other
WOS:001622468400001,,,other
WOS:000836757200001,,,other
WOS:001027901700007,,,other
WOS:001128280200005,,,other
WOS:000428240000011,,,other
WOS:000742234500001,,,other
WOS:001570423200001,,,other
WOS:000726031000001,,,other
WOS:001245554600009,,,other
WOS:000805444900001,,,other
WOS:001608859800002,,,other
WOS:001302181700001,,,other
WOS:000403984800021,,,other
WOS:000678247300001,,,other
WOS:001467264600001,,,other
WOS:000538152600006,,,other
WOS:000373773000006,,,other
WOS:000338001900013,,,other
WOS:000455345900021,,,other
WOS:000583582000001,,,other
WOS:001036715000043,,,other
WOS:001301787507001,,,other
WOS:000934987100001,,,other
WOS:001210289400001,,,other
WOS:001589368600001,,,other
WOS:001498966300001,,,other
WOS:001358392800001,,,other
WOS:001495070900001,,,other
WOS:000490399200006,,,other
WOS:001006932600001,,,other
WOS:001015586800001,,,other
WOS:000359057800005,,,other
WOS:000888945000001,,,other
WOS:000835171400007,,,other
WOS:000815166200001,,,other
WOS:000859594400001,,,other
WOS:001385150900008,,,other
WOS:001211115900001,,,other
WOS:000783237300001,,,other
WOS:000735267500001,,,other
WOS:000555914800028,,,other
WOS:001302758500012,,,other
WOS:000948760300001,,,other
WOS:001606534600001,,,other
WOS:001187001000001,,,other
WOS:000296906000002,,,other
WOS:000663477600001,,,other
WOS:000339490100002,,,other
WOS:000545483000001,,,other
WOS:000495123000001,,,other
WOS:001278357800001,,,other
WOS:001155154700001,,,other
WOS:000597899900001,,,other
WOS:000431312200004,,,other
WOS:001621209100001,,,other
WOS:000389502000001,,,other
WOS:000360196300064,,,other
WOS:000884605000001,,,other
WOS:000669445600001,,,other
WOS:000454251200003,,,other
WOS:000720659400001,,,other
WOS:000678558500001,,,other
WOS:000720365600001,,,other
WOS:001302223100001,,,other
WOS:000486210700004,,,other
WOS:001410438200001,,,other
WOS:000315832400005,,,other
WOS:001301167300001,,,other
WOS:001257746000001,,,other
WOS:000601023800001,,,other
WOS:000637775800011,,,other
WOS:000769922400001,,,other
WOS:000599215500001,,,other
WOS:001551744800005,,,other
WOS:000886573800001,,,other
WOS:000598534900001,,,other
WOS:000734982900001,,,other
WOS:001144058000001,,,other
WOS:000621361500002,,,other
WOS:000782805800008,,,other
WOS:001355008500001,,,other
WOS:001098663000001,,,other
WOS:000379675600010,,,other
WOS:000831984400001,,,other
WOS:000921194700001,,,other
WOS:000446767700200,,,other
WOS:000758059200001,,,other
WOS:000435159700003,,,other
WOS:000887813500001,,,other
WOS:000892294900030,,,other
WOS:000588038600001,,,other
WOS:001100788700001,,,other
WOS:001372595700001,,,other
WOS:000531028500001,,,other
WOS:001232234000001,,,other
WOS:001378193800001,,,other
WOS:000547549300001,,,other
WOS:001070471800001,,,other
WOS:000585414500001,,,other
WOS:000577144300001,,,other
WOS:000404431900006,,,other
WOS:000820602100005,,,other
WOS:001159378800008,,,other
WOS:000812277200010,,,other
WOS:001254520300001,,,other
WOS:001289023300010,,,other
WOS:001185941200001,,,other
WOS:000979524000001,,,other
WOS:000983380200001,,,other
WOS:000463122400009,,,other
WOS:001637944900001,,,other
WOS:001413466700001,,,other
WOS:000777036600001,,,other
WOS:001078764200001,,,other
WOS:001522000100004,,,other
WOS:000633127200001,,,other
WOS:000355195500003,,,other
WOS:001365689200001,,,other
WOS:000721750000001,,,other
WOS:000449892100010,,,other
WOS:001139995100001,,,other
WOS:001602026400001,,,other
WOS:001052244900001,,,other
WOS:000536944800005,,,other
WOS:000340017900005,,,other
WOS:000345823000006,,,other
WOS:000531417000009,,,other
WOS:000308720000011,,,other
WOS:000752937000001,,,other
WOS:001278650900001,,,other
WOS:000564905300001,,,other
WOS:001393070400001,,,other
WOS:001138069600002,,,other
WOS:000702140400003,,,other
WOS:001594874900001,,,other
WOS:000920151800001,,,other
WOS:001606223900001,,,other
WOS:001172873400001,,,other
WOS:000665586500001,,,other
WOS:001028527000001,,,other
WOS:000465162300015,,,other
WOS:001015596600001,,,other
WOS:001293461800004,,,other
WOS:000720712000001,,,other
WOS:000404034900013,,,other
WOS:001220244200001,,,other
WOS:001327759200001,,,other
WOS:000841458300014,,,other
WOS:000830948200001,,,other
WOS:001041151300001,,,other
WOS:001619269900004,,,other
WOS:001071183800001,,,other
WOS:000478678100027,,,other
WOS:000586341900009,,,other
WOS:001360893800001,,,other
WOS:001628522800001,,,other
WOS:001403569700001,,,other
WOS:001532180800001,,,other
WOS:000956135400001,,,other
WOS:000516723800001,,,other
WOS:001447610400002,,,other
WOS:001350834800001,,,other
WOS:001218307100001,,,other
WOS:000293448900001,,,other
WOS:000697722100001,,,other
WOS:001394471900001,,,other
WOS:001587555700002,,,other
WOS:000717401400001,,,other
WOS:000912587300001,,,other
WOS:001529809600001,,,other
WOS:001572232700001,,,other
WOS:000646297700001,,,other
WOS:000921079100001,,,other
WOS:000574654700001,,,other
WOS:001474108100005,,,other
WOS:001567931800008,,,other
WOS:001077975600001,,,other
WOS:001233543700001,,,other
WOS:001339960800010,,,other
WOS:001140775300001,,,other
WOS:001480203100001,,,other
WOS:001242779600001,,,other
WOS:001589249900001,,,other
WOS:001620102800001,,,other
WOS:001463417100005,,,other
WOS:000819803300026,,,other
WOS:001308843100001,,,other
WOS:000836538600004,,,other
WOS:001629092400001,,,other
WOS:001193684300003,,,other
WOS:001515875500001,,,other
WOS:000544930800001,,,other
WOS:000578888400001,,,other
WOS:000455818900003,,,other
WOS:001349089100001,,,other
WOS:001638059200001,,,other
WOS:000700595400007,,,other
WOS:001546442900005,,,other
WOS:001402923200001,,,other
WOS:001041161900001,,,other
WOS:000761168200040,,,other
WOS:001089046400001,,,other
WOS:000576584500009,,,other
WOS:001594953500001,,,other
WOS:001591587500036,,,other
WOS:000850275000001,,,other
WOS:000280680400003,,,other
WOS:000386024100006,,,other
WOS:001325976900001,,,other
WOS:000800912700005,,,other
WOS:001614632700001,,,other
WOS:001253231900001,,,other
WOS:001412811500001,,,other
WOS:000805283600009,,,other
WOS:000546397700013,,,other
WOS:001630861800003,,,other
WOS:000702462000001,,,other
WOS:001310055500001,,,other
WOS:000754084500001,,,other
WOS:000596542600032,,,other
WOS:000539160600006,,,other
WOS:001600171100001,,,other
WOS:001587965300005,,,other
WOS:001289023300011,,,other
WOS:000542310800018,,,other
WOS:000653150400001,,,other
WOS:001649917000001,,,other
WOS:000647769900025,,,other
WOS:000684163600001,,,other
WOS:001129167200004,,,other
WOS:000670408300001,,,other
WOS:000393747100003,,,other
WOS:001564543200002,,,other
WOS:000745210700001,,,other
WOS:000514253500049,,,other
WOS:000471816700003,,,other
WOS:001199856000007,,,other
WOS:001517267800001,,,other
WOS:001501262600004,,,other
WOS:001251718500001,,,other
WOS:000401005200003,,,other
WOS:001440434400225,,,other
WOS:000562049800014,,,other
WOS:001525110100012,,,other
WOS:000452068600010,,,other
WOS:000959936400001,,,other
WOS:001366079900001,,,other
WOS:000968519000001,,,other
WOS:000506256800009,,,other
WOS:000415099000027,,,other
WOS:001109335900001,,,other
WOS:000387901600003,,,other
WOS:000938266200001,,,other
WOS:000590999000001,,,other
WOS:001490856500001,,,other
WOS:000326644200001,,,other
WOS:001358255000001,,,other
WOS:001038168400001,,,other
WOS:001586394900001,,,other
WOS:000693689300005,,,other
WOS:000876858500002,,,other
WOS:000678411300001,,,other
WOS:000456491000002,,,other
WOS:001234054900001,,,other
WOS:001553561400001,,,other
WOS:000637278500001,,,other
WOS:001517423300008,,,other
WOS:000982780600001,,,other
WOS:001372841300001,,,other
WOS:000860445900006,,,other
WOS:000762565800001,,,other
WOS:000801983900001,,,other
WOS:000330419000002,,,other
WOS:000505518800001,,,other
WOS:000481923700002,,,other
WOS:000945457300027,,,other
WOS:001500607100001,,,other
WOS:000426049500011,,,other
WOS:000471313800015,,,other
WOS:001636119700002,,,other
WOS:000452329900007,,,other
WOS:000526948700004,,,other
WOS:001545754900004,,,other
WOS:001637628300007,,,other
WOS:001441106400003,,,other
WOS:001041699100001,,,other
WOS:000708303000001,,,other
WOS:000532696900002,,,other
WOS:000687535200001,,,other
WOS:000551222400001,,,other
WOS:001273123800001,,,other
WOS:000474790100008,,,other
WOS:001508402600001,,,other
WOS:001091648300001,,,other
WOS:000538251500011,,,other
WOS:000646956600008,,,other
WOS:000991696900001,,,other
WOS:000387901600008,,,other
WOS:001456645500001,,,other
WOS:001025243600001,,,other
WOS:001391163000001,,,other
WOS:000285177200009,,,other
WOS:000733816600007,,,other
WOS:000493307200010,,,other
WOS:001071486000001,,,other
WOS:001106607400008,,,other
WOS:001580870100001,,,other
WOS:000603463500001,,,other
WOS:000792561300003,,,other
WOS:000937431800001,,,other
WOS:000537722900003,,,other
WOS:000427203200003,,,other
WOS:001421095000015,,,other
WOS:001580931300001,,,other
WOS:000766779800004,,,other
WOS:000415925100003,,,other
WOS:001072927400001,,,other
WOS:000512374400011,,,other
WOS:000954462200002,,,other
WOS:001420160400010,,,other
WOS:001296301900001,,,other
WOS:000396452200003,,,other
WOS:001015099000001,,,other
WOS:001561714100001,,,other
WOS:000537476200239,,,other
WOS:000339122300015,,,other
WOS:000423123200003,,,other
WOS:001197185600003,,,other
WOS:000470882500008,,,other
WOS:001137779900001,,,other
WOS:000390145900004,,,other
WOS:000926105700015,,,other
WOS:001450030100001,,,other
WOS:000818167900001,,,other
WOS:000609218200009,,,other
WOS:001106530600001,,,other
WOS:000755251000027,,,other
WOS:000793724200001,,,other
WOS:000551224700018,,,other
WOS:001506298900001,,,other
WOS:001640539200001,,,other
WOS:000834564000001,,,other
WOS:000571321000001,,,other
WOS:001633078100002,,,other
WOS:000599653600001,,,other
WOS:000530899600001,,,other
WOS:000467960000004,,,other
WOS:000912855500001,,,other
WOS:001161435400016,,,other
WOS:000486146300003,,,other
WOS:000209703600001,,,other
WOS:001125969100001,,,other
WOS:000830641500001,,,other
WOS:001344778100001,,,other
WOS:000796710300001,,,other
WOS:001594053300003,,,other
WOS:000819857100001,,,other
WOS:001544166000001,,,other
WOS:000823825700001,,,other
WOS:000351219200012,,,other
WOS:001373471000001,,,other
WOS:000455712000005,,,other
WOS:000699755700007,,,other
WOS:000474467903031,,,other
WOS:000669545600001,,,other
WOS:001550194800001,,,other
WOS:000847534200001,,,other
WOS:000367121100006,,,other
WOS:001066578500005,,,other
WOS:001141117800016,,,other
WOS:000450841500005,,,other
WOS:001081599900003,,,other
WOS:000619614400001,,,other
WOS:001571240400001,,,other
WOS:000756143200001,,,other
WOS:001113761200001,,,other
WOS:000972175700001,,,other
WOS:000984688400001,,,other
WOS:001003176700001,,,other
WOS:000863555900005,,,other
WOS:000623569100004,,,other
WOS:000522158700008,,,other
WOS:000558991000008,,,other
WOS:000702138200045,,,other
WOS:000474880700005,,,other
WOS:000874424800001,,,other
WOS:000616266500002,,,other
WOS:000788832000001,,,other
WOS:000806784000001,,,other
WOS:001497038700001,,,other
WOS:000871631900001,,,other
WOS:001215702100002,,,other
WOS:000345732200019,,,other
WOS:001047809900001,,,other
WOS:000541862800001,,,other
WOS:001261621000001,,,other
WOS:001336134000001,,,other
WOS:001618273400001,,,other
WOS:000704339200014,,,other
WOS:001013525900001,,,other
WOS:001390969100001,,,other
WOS:000656719300009,,,other
WOS:001589734200001,,,other
WOS:000981879400001,,,other
WOS:001163137300001,,,other
WOS:001447391100026,,,other
WOS:001637944900006,,,other
WOS:001021498600008,,,other
WOS:000726948400001,,,other
WOS:000707359100001,,,other
WOS:001172920500001,,,other
WOS:001444343700001,,,other
WOS:000801072300018,,,other
WOS:001110135000005,,,other
WOS:000413808600010,,,other
WOS:000498893900027,,,other
WOS:001574112300001,,,other
WOS:000486058800004,,,other
WOS:000342755600005,,,other
WOS:000884492700001,,,other
WOS:000592912200025,,,other
WOS:001129012400002,,,other
WOS:000968145500001,,,other
WOS:000700488900001,,,other
WOS:000532592100001,,,other
WOS:001066237600017,,,other
WOS:001076498100001,,,other
WOS:000887657300001,,,other
WOS:000210933200005,,,other
WOS:001507964600001,,,other
WOS:001636673900001,,,other
WOS:000897797700001,,,other
WOS:001455800400001,,,other
WOS:001180537700001,,,other
WOS:000814897100001,,,other
WOS:001028199200001,,,other
WOS:001037350300001,,,other
WOS:000331452400008,,,other
WOS:000509326400001,,,other
WOS:001264231100001,,,other
WOS:000531471300005,,,other
WOS:001502015700007,,,other
WOS:001526918100002,,,other
WOS:000473984500001,,,other
WOS:001139069000001,,,other
WOS:000970123200008,,,other
WOS:000467658200005,,,other
WOS:001409356300002,,,other
WOS:000435188000304,,,other
WOS:001594053300006,,,other
WOS:001136884500001,,,other
WOS:000711979400004,,,other
WOS:000938603000001,,,other
WOS:001390182100001,,,other
WOS:000672097100001,,,other
WOS:001224135300006,,,other
WOS:001489757500005,,,other
WOS:000767480200001,,,other
WOS:000468314100002,,,other
WOS:000597362900001,,,other
WOS:000578844400001,,,other
WOS:000492778700004,,,other
WOS:001013338400001,,,other
WOS:000709612000002,,,other
WOS:001459154000001,,,other
WOS:000323809400014,,,other
WOS:001522635200001,,,other
WOS:001140818500003,,,other
WOS:001538597600001,,,other
WOS:000392785700438,,,other
WOS:000732524900004,,,other
WOS:000551236800050,,,other
WOS:001316009400001,,,other
WOS:000729548000004,,,other
WOS:000487034400005,,,other
WOS:001290445500001,,,other
WOS:000895553700001,,,other
WOS:000600921000007,,,other
WOS:000454101200002,,,other
WOS:000836540200001,,,other
WOS:000897138700001,,,other
WOS:001394188400043,,,other
WOS:000399944900011,,,other
WOS:000974932900001,,,other
WOS:000317149000019,,,other
WOS:000896377000001,,,other
WOS:000659298600008,,,other
WOS:000654476700001,,,other
WOS:001389818900003,,,other
WOS:000296162400005,,,other
WOS:000711066600001,,,other
WOS:001550515600001,,,other
WOS:000477524900001,,,other
WOS:000949708200001,,,other
WOS:000758003800001,,,other
WOS:001571592800008,,,other
WOS:000517850800025,,,other
WOS:000356549400042,,,other
WOS:001462170300001,,,other
WOS:000534306400001,,,other
WOS:001591579400001,,,other
WOS:000438325600001,,,other
WOS:001587561000001,,,other
WOS:001630472700014,,,other
WOS:001238749200001,,,other
WOS:000916096100007,,,other
WOS:001024663200001,,,other
WOS:001562372400001,,,other
WOS:000663061200001,,,other
