node,publications,degree
"Slivnik, A.",1,0
Munévar,1,0
Roberts,1,0
"Asher, M.",1,0
"Vora, Y.",1,0
Maciejasz,1,0
Tau,1,0
"Jayadev, M.",1,0
"Diatha, D.K.",1,0
Jayadev,1,0
Goswami,1,0
"Singh, L.",1,0
Macchiavello,1,0
Sebastian,1,0
Reddy,2,0
D.N.,1,0
"Marconatto, D.",1,0
"Barin-Cruz, L.B.",1,0
"Avila Pedrozo, E.A.",1,0
"Carmona, M.",1,0
"Gomez, P.",1,0
"Wijewardena, C.",1,0
"Rammal, H.G.",1,0
"Abdel Mohsin, M.I.",1,0
"Allegrezza, S.",1,0
"Aoun-Peltier, L.B.",1,0
"Dubrocard, A.",1,0
"Larue, S.",1,0
"Valle-Sison, J.B.",1,0
"Hudon, M.",2,2
"Huybrechs, F.",1,0
"Van Hecken, G.V.",1,0
Weill,1,0
"Patel, K.",1,0
"Finke, M.S.",1,0
"Huston, S.J.",1,0
"Giorgiantonio, C.",1,0
"Rotondi, Z.",1,0
"Zetzsche, D.",1,0
"Buckley, R.",1,0
"Arner, D.",1,0
Llewellyn,1,0
"Ndung'U, N.",1,0
"Oguso, A.",1,0
Joshua Yindenaba Abor,1,0
"Llewellyn, D.T.",1,0
"Silva Júnior, J.T.",1,0
"Laville, J.-L.",1,0
Kitimbo,1,0
"Lyon, F.",1,0
Andreoni,1,0
"Adinolfi, M.C.",1,0
"Skotoyi, Y.",1,0
"Ferli, O.",1,0
"Gonardo, D.",1,0
"Dava, G.R.",1,0
"Yasin, M.",1,0
"Muddu, G.",1,0
"Ganiyu, S.O.",1,0
"Ejidokun, A.O.",1,0
"Aleshinloye, Y.A.",1,0
Pavón Cuéllar,1,0
L.I.,1,0
Abdullah-Al-Faruk,1,0
"Namreen Asif, V.A.",1,0
"Bindhu, D.",1,0
Chethanraj,1,0
"Shanuboga, S.",1,0
"Mohammad Ansar, M.",1,0
"Bai, J.",1,0
"Cheng, Z.",1,0
"Ahmed, O.H.",1,0
N.T.,1,0
"Ubaidullaev, M.",1,0
"Al-Nuiami, S.A.",1,0
"Janan, O.",1,0
"Verulava, T.",1,0
"Gogua, I.",1,0
Tembo,1,0
"Mohamed, O.",1,0
"Abdeslam, B.",1,0
"Sakanko, M.A.",1,0
"Abu, N.",1,0
"Gamal, A.A.M.",1,0
"Mohammed, S.R.",1,0
"Zainal, N.",1,0
"Bakri, M.H.",1,0
"Mohd-Sanusi, Z.M.",1,0
"Razak, N.A.",1,0
"Roslan, S.",1,0
"Harjito, D.A.",1,0
"Purwidianti, W.",1,0
"Tubastuvi, N.",1,0
"Fitriati, A.",1,0
Sochimin,1,0
"Sawitri, N.P.Y.R.",1,0
"Wiksuana, I.G.B.",2,1
"Wiagustini, N.L.P.",1,0
"Candraningrat, I.R.",2,1
"Susanti, N.",1,0
"Putra, R.",1,0
"Suidarma, I.M.",1,0
"Cahyani, N.W.I.",1,0
"Astawa, I.D.",1,0
"Sudiksa, I.M.",1,0
"Budhi, I.M.K.S.",1,0
"Kohardinata, C.",1,0
"Widianingsih, L.P.",1,0
"Stanley, N.",1,0
"Riyono, K.M.",1,0
"Hariadi, E.A.",1,0
"Hongdiyanto, C.",1,0
"Razak, M.I.A.",1,0
"Dali, N.A.M.",1,0
"Dhillon, G.",1,0
"Manaf, A.W.A.",1,0
"Dhaya, M.",1,0
Cuong,1,0
"Ojha, P.K.",1,0
"Prameela, P.",1,0
"Salazar-Uribe, M.Y.",1,0
"Terán-Bustamante, A.",1,0
"Hernández-Lara, A.B.",1,0
"Salgado-García, J.A.",1,0
"Joshi, K",1,0
"Gupta, C",1,0
"Tyagi, R",1,0
"Dwivedi, R",1,0
"Zehra, F",1,0
"Khan, Fs",1,0
"Mazhar, Ss",1,0
"Inciso-Vera, L.A.",1,0
"Libaque-Sáenz, C.F.",1,0
"Minchan-Wolstrohn, M.",1,0
"Rodríguez-Serra, M.",1,0
"Magashi, C.",2,3
"Sam, A.",2,3
"Agbinya, J.",2,3
"Mbelwa, J.",2,3
"Prasad, K.D.V.",1,0
"Soni, H.",1,0
"Chitta, C.",1,0
"Srinivas, V.",1,0
Mpabe Bodjongo,1,0
M.J.M.,1,0
"Baumann, M.H.",1,0
"Baumann, M.",1,0
"Erler, A.",1,0
Kopplin,1,0
Comparato,1,0
"Barai, M.K.",1,0
"Gallenstein, R.A.",1,0
"Dougherty, J.P.",1,0
"Jent, J.",1,0
"Mulska, O.",1,0
"Vasyltsiv, T.",1,0
"Mitsenko, N.",1,0
"Ivaniuk, U.",1,0
"Lekh-Debera, A.",1,0
"Sukhetska, K.",1,0
"Novak, I.",1,0
"Movchaniuk, A.",1,0
"Gomeniuk, M.",1,0
"Pitel, N.",1,0
Miščič,1,0
N.H.,1,0
"Idamoyibo, H.R.",1,0
"Ogbeta, O.-O.E.",1,0
"Kajanová, J.",1,0
"Danihel, P.",1,0
"Pham, V.H.",1,0
"Nguyen, T.M.P.",1,0
"Patel, K",1,0
"Kalfova, E",1,0
"Petrov, S",1,0
"Elliot, A",1,0
"Vlaev, I",1,0
Kalpana,1,0
"Natarajan, M.N.",1,0
"Mary Auxilia, P.A.M.",1,0
"Subramanian, K.P.",1,0
"Veerasamy, V.",1,0
"Karthikeyan, M.",1,0
"Margaret, S.",1,0
"Sarulatha, N.",1,0
"Agnes Pravina, X.A.",1,0
"Radhika, R.",2,0
"Palappan, R.R.",1,0
Y.J.,1,0
"Asha, K.",1,0
S.E.,1,0
"Meli, S.D.",1,0
"Fomba Kamga, B.F.",1,0
"Ekoula, H.M.A.",1,0
"Romero Borré, J.",1,0
"Gutiérrez Silva, J.M.",1,0
"Barrios Barrios, J.R.",1,0
"Núñez Sarmiento, O.A.",1,0
"Aguirre Landa, J.P.",1,0
"Garro-Aburto, L.L.",1,0
"Quispe Rupaylla, R.V.",1,0
"Cáceres Cayllahua, E.",1,0
"Solano-Solano, J.A.",1,0
"Prieto Pulido, R.A.",1,0
"Asis, H.",1,0
"Zuta, M.E.",1,0
"Márquez Mázmela, P.H.",1,0
"Saenz Rodriguez, P.H.",1,0
"Ponce-Pinos, J.E.",1,0
"Camacho-Gaibor, V.P.",1,0
"Guallo-Paca, J.F.",1,0
"Jiménez-Vargas, N.P.",1,0
"José, G.C.D.",1,0
"Milene, J.S.O.",1,0
"Jorge, C.A.",1,0
"Lara Gómez, G.",1,0
"Jazmín Rubio Ugalde, G.",1,0
"Hurtado Maldonado, J.",1,0
"Sanchis, J.R.S.",2,0
"Pérez, S.R.",1,0
"Cruz Lázaro, L.M.",1,0
"Casolare, R.",1,0
"Iadarola, G.",1,0
"Wangmo, C.",1,0
"Islam, S.M.N.",1,0
"Gilligan, G.",1,0
"Song, D.",1,0
Aladag,1,0
Öf,1,0
Ogbeide,1,0
"Iramani, R.",1,0
"Lutfi, L.",1,0
"Fajrieansyah, N.",1,0
"Wijaya, A.F.",1,0
"Hanafia, I.",1,0
"Wike, W.",1,0
"Nurani, F.",1,0
"Amin, F.",1,0
"Saifi, M.",1,0
"Putri, N.R.R.",1,0
"Soekarno, S.",1,0
"Da-Mayanti, S.M.",1,0
"Murtaqi, I.",1,0
"Saputra, J.",1,0
"Mamani Lopez, J.W.",1,0
"Morales Gonzales, A.V.M.",1,0
"Chambi Condori, P.P.C.",1,0
"Le, Q.H.",1,0
"Ho, H.L.",1,0
"Mai, N.C.",1,0
"Ariana, I.M.",1,0
"Baskara, I.G.K.",1,0
"Sari, Y.W.",1,0
"Nugroho, M.",1,0
"Rahmiyati, N.",1,0
"Toni, N.",1,0
"Theng, B.P.",1,0
Calen,1,0
"Timanyuk, T.",1,0
"Bondarieva, B.",1,0
"Maliy, M.",1,0
"Kumar, L.K.",1,0
"Katyayani, J.",1,0
"Venkatesh, D.",1,0
"Sunkara, S.",1,0
"Gowthami, K.",1,0
"Rani, C.",1,0
"Premalatha, G.",1,0
"Mary, Sr.Se.",1,0
"Deshpande, A.",1,0
"Purwanto, F.A.I.",1,0
"Kartawinata, B.R.",3,1
"Mijwil, M.M.",1,0
"Buruga, B.A.",1,0
"Abotaleb, M.",1,0
Ueda,1,0
M.F.S.,1,0
"Munyegera, Kg",1,0
"Kwizera, S",1,0
"Akampumuza, P",1,0
"Kapoor, P.",1,0
"Vij, S.",1,0
"Pandoi, D.",1,0
"Umasankar, U.",1,0
"Seshadri, V.",1,0
Bobeva,1,0
"Kalpana Sastry, R.",1,0
"Manikandan, P.",1,0
"Bullock, C.",1,0
"Richard, T.",1,0
"Muldoon, J.",1,0
"Jannifer Rani, N.J.",1,0
"Pani, S.B.",1,0
"Nimisha, N.S.",1,0
"Vedavathi, V.",1,0
"Navaneetha, T.",1,0
"Partha Sarath, S.",1,0
Anto Shaju Sathish,1,0
"Sumitha, S.",1,0
"Nair, V.V.",1,0
"Maduri, S.M.",1,0
"Thu, T.N.T.",1,0
"Chi, T.N.",1,0
"Nghiem, T.N.",1,0
"Nghiem, L.N.",1,0
"Bich, L.N.T.",1,0
"Fernández H, Sr",1,0
"Quintero R, Me",1,0
"José, Fob",1,0
"Martinez M, La",1,0
"Amaya S, Be",1,0
Rivas,1,0
Mcr,1,0
"Saxena, A",1,0
"Panwar, V",1,0
"Soria-Quijaite, J.",1,0
"Ramos-Sandoval, R.",1,0
"Loayza Abal, R.L.",1,0
"Ramirez, C.C.",1,0
Maliehe,1,0
"Rashdan, A.",1,0
"Eissa, N.",1,0
"Thomas, B.",3,1
"Subhashree, P.",1,0
"Sohrab, T.",2,2
"Idris, F.",2,2
"Sulaiman, N.",2,2
"Tivera, M.I.B.",1,0
"Cortezano, L.A.C.",1,0
"Martinez, J.Z.",1,0
"Ortiz, R.P.",1,0
"Trilles, K.S.",1,0
"Onsay, E.A.",1,0
"Dahdal, A.",1,0
"Truby, J.",1,0
"Ismailov, O.",1,0
Lupinu,1,0
Bravo,2,0
"Cobb, J.",1,0
"Wry, T.",1,0
"Zhao, E.Y.",1,0
"Agustin, A.M.",1,0
"Briones, D.J.",1,0
"Mallari, M.A.",1,0
"Ong, C.M.",1,0
"Paboroquez, A.",1,0
"Rufino, N.L.",1,0
"Sanchez, J.M.",1,0
"Adarlo, G.",1,0
"Abd Wahab, N.A.",1,0
"Bin-Nashwan, S.A.",1,0
"Chik, M.N.",1,0
"Mohd Hussin, M.Y.M.",1,0
"Mikail, S.A.",1,0
"Djafri, F.",1,0
"Cakhyaneu, A",1,0
"Muhammad, M",1,0
"Anwar, R",1,0
"Sari, E",1,0
"Lamrani Alaoui, Y.",1,0
"El-Fakir, A.",1,0
"Tkiouat, M.",1,0
"Cakhyaneu, A.",1,0
"Muhammad, M.",1,0
"Anwar, R.",1,0
"Sari, E.S.",1,0
"Laila, N.",1,0
"Ahmad, S.A.",1,0
"Adesina-Uthman, G.A.",1,0
"Nadir, S.",1,0
"El Arif, F.Z.",1,0
"Mahama, F.",1,0
"Ayimpoya, R.N.",1,0
"Combert, J.",1,0
"Mabrouk, F.",1,0
"Elhaj, M.",1,0
"Thang, L.N.",1,0
"Nguyen, K.T.C.",1,0
"Dao, T.H.H.",1,0
"Truong, Q.C.",1,0
"Nguyen, M.N.",1,0
"Brahmachary, P.",1,0
Thu,1,0
H.T.T.,1,0
Angeles,1,0
I.T.,1,0
"Hendieh, J.",1,0
"Alhadi, F.A.F.",1,0
"Das, P.K.",1,0
"Abdul Rahim, A.A.",1,0
"Manap, N.A.",1,0
"Rajamanickam, R.",1,0
"Taji, H.",1,0
"Masdupi, E.",1,0
"Firman, N.",1,0
"Darni, M.O.",1,0
"Huong, D.T.",2,1
"Anh, N.T.",3,1
"Nguyen, T.T.T.",1,0
"Nguyen, N.B.",1,0
"Phan, T.A.D.",1,0
"Ngo, T.T.H.",1,0
"Sarkodie, E.E.",1,0
"Maloma, I.",1,0
"Adam, M.A.",1,0
"Kulmie, D.A.",1,0
"Mudey, M.H.",1,0
"Mandiangu, I.",1,0
"Mapapa, A.M.",1,0
"Cornet, A.",1,0
"Burny, P.",1,0
"Lebailly, P.",2,0
"Thu, L.T.",1,0
"Rašticová, M.",1,0
"Versal, N.",1,0
"Prykaziuk, N.",1,0
"Balytska, M.",1,0
"Dudnyk, Y.",1,0
"Zarutska, O.",1,0
"Pavlov, R.",1,0
"Pavlova, T.",1,0
"Grynko, T.",1,0
"Levkovich, O.",1,0
"Gviniashvili, T.",1,0
"Sokrovolska, N.",1,0
"Prodius, O.",1,0
"Zhuk, O.",1,0
"Yamnenko, G.",1,0
"Fedyna, V.",1,0
"Tepliuk, M.",1,0
"Horbov, V.",1,0
"Tereshchenko, O.",1,0
"Lavreniuk, V.",1,0
"Makarov, O.",1,0
"Arzhevitin, S.",1,0
"Sharov, V.",1,0
"Garafonova, O.",1,0
"Dvornyk, I.",1,0
"Makurin, A.",1,0
"Yermoshkina, O.",1,0
"Fatkhutdinova, O.",1,0
"Shkurupii, O.",1,0
"Zubro, T.",1,0
"Filozop, O.",1,0
"Abramova, I.",1,0
"Nedilska, L.",1,0
"Kurovska, N.",1,0
"Kovalchuk, O.",1,0
"Poplavskyi, P.",1,0
"Kinoshita, S.",1,0
"Komamura, K.",1,0
"Kishimoto, T.",1,0
"Purwanto, E.",1,0
"Sjarief, R.",1,0
"Dawan, A.",1,0
"Kurniawan, S.",1,0
"Pertiwi, N.",1,0
"Zahra, N.",1,0
Sudakova,1,0
"Tuazon, J.",1,0
"Ching, M.",1,0
"Rohaeni, N.",1,0
"Indriana, I.",1,0
"Januarsi, Y.",1,0
"Poprozman, N.",1,0
"Borkovska, V.",1,0
"Balla, I.",1,0
"Korkushko, O.",1,0
"Humeniuk, I.",1,0
"Sujadmiko, B.",1,0
"Meutia, I.F.",1,0
"Zainal, A.G.",1,0
"Yulianti, D.",1,0
"Dao, D.-H.",1,0
"Pham, D.-H.",1,0
"Nguyen, N.-D.",1,0
"Koffi, M.V.",1,0
"Kouadio, K.A.A.",1,0
"Sadraoui, T.",2,0
"Al-Bayatl, R.M.F.",1,0
"Alrashdan, M.T.",1,0
"Aljabali, A.M.A.",1,0
"Alqudah, M.M.A.",1,0
"Jarah, B.A.F.",1,0
"Alzoubi, M.E.M.",1,0
"Kadir, H.B.A.",1,0
"Karim, R.B.",1,0
"Vaish, A.",1,0
"Bogdanova, O",1,0
"Arefjevs, I",1,0
"Schorn, A",1,0
"Hess, L",1,0
"Straus, N",1,0
"Gürfidan, R.",1,0
"Atmaca, Ş.",1,0
"Elrayah, M.",1,0
"Tufail, B.",1,0
"Ul-Hassan, M.",2,1
Bracey,1,0
E.N.,1,0
"Her, Y.",1,0
"Chun, J.",1,0
"Rojek, K",1,0
"Stoika, V",1,0
Altintas,1,0
Km,1,0
Thulani,1,0
"Chitakunye, P.",1,0
"Chummun, B.Z.",1,0
"Chitokwindo, S.",1,0
"Gabriele, L.",1,0
"David, V.",1,0
"Jukan, Mk",2,0
"Kozarevic, E",1,0
"Zukic, V",1,0
Cv,1,0
Shukla,1,0
"Damodaran, D.",1,0
"Sambandam, N.",1,0
Sethy,1,0
Sk,1,0
"Sethy, Sk",1,0
"Goyari, P",1,0
"Jayashree, N",1,0
"Deepa, N",1,0
"Shravanthi, Ar",1,0
"Krishnakumare, B.",1,0
"Antonio, I.C.",1,0
"Magante, M.C.",1,0
"Achalapong, J.",1,0
"Satitsamitpong, M.",1,0
"Abdamia, N.",1,0
"Fahmy-Abdullah, M.",1,0
"Sieng, L.W.",1,0
"Riyardi, A.",1,0
"Heng, B.L.J.",1,0
"Ali, R.",1,0
"Soh, S.W.",1,0
"Khan, S.U.",1,0
"Abdul Samat, N.B.",1,0
"Orji, B.I.",1,0
"Kohol, S.S.",1,0
"Baronio, A.",1,0
"Sattler, S.A.",1,0
Selvam,1,0
"Fahruri, A.",1,0
"Utami, V.U.",1,0
"Purwanto, S.",1,0
"Wuryandari, N.E.R.",1,0
"Hejazeen, R.",1,0
"Yamin, I.Y.",1,0
"Wahyudi, H.",1,0
"Leny, S.M.",1,0
"Huda, M.",1,0
"Ajizah, N.",1,0
"Nuzil, N.R.",1,0
"Fachruddin, W.",1,0
Ristati,1,0
Zulham,1,0
"Akhyar, C.",1,0
"Mehla, S.",1,0
"Parthiban, U.",1,0
"Pannerselvam, V.D.",1,0
"Ashok, A.",1,0
"Alnujaifii, M.",1,0
"Alfalahi, B.O.S.",1,0
"Lamdjad, I.",1,0
"Akinjare, V.B.",1,0
"Obabueki, O.P.",1,0
Smaoui,1,0
"Haryadi, B.",1,0
"Hamat, Z.",1,0
"Adnan, N.I.M.",1,0
"Latifah, L.",1,0
"Angraini, M.S.",1,0
Qubbaja,1,0
"Ben Ltaifa, M.B.",1,0
"Derbali, A.M.S.",1,0
"Sallam, M.A.M.",1,0
"Sowmiya, A.",1,0
"Kavitha, K.",1,0
"Jhansi, V.",1,0
"Jenitha, K.S.",1,0
"Booma, S.",1,0
"Pavithra, V.",1,0
"Bajarias, A.J.",1,0
"Cabatingan, A.Y.",1,0
Sumiati,1,0
Arakelian,1,0
"Sekantsi, L.P.",1,0
"Lechesa, M.E.",1,0
"Milton, M.",1,0
"Andía, A.",1,0
Van Praag,1,0
Kapron,1,0
Yawe,1,0
B.L.,1,0
"Aurazo, J.",1,0
"Franco, C.",1,0
"Wilkens, P.K.",1,0
"Velásquez, C.",1,0
"Bedarkar, V.",1,0
"Conway, A.",1,0
Ghunaim,1,0
"Lobo, B.",1,0
"Mourão, R.",1,0
"Duarte, A.",1,0
Sekantsi,1,0
L.P.,2,0
"Foster, K.",1,0
"Bizama, G.R.",1,0
"Paniagua, B.",1,0
"Wu, A.",1,0
"Mitre, M.",1,0
"Naudts, E.",1,0
"Eijlander, J.",1,0
"Ho, S.-Y.",1,0
"Wu, T.-C.",1,0
"Chen, B.-Y.",1,0
"Chen, T.-L.",1,0
"Ko, H.-C.",1,0
"Vaskövi, Á.",1,0
"Garamszegi, A.",1,0
"Kaido, B.",1,0
"Saili, A.R.",1,0
"Lategan, F.",1,0
"Maniriho, A.",1,0
"Musabanganji, E.",1,0
"Mulumeoderhwa, F.",1,0
"Manirakiza, D.",1,0
"Ukoha, I.I.",1,0
"Osuji, M.",1,0
"Uhuegbulem, I.J.",1,0
"Ibekwe, C.",1,0
"Ibeagwa, O.",1,0
Soliwoda,1,0
Wudkowski,1,0
Ayuso,1,0
Cd,1,0
"Albert, J.F.",1,0
"Gómez-Fernández, N.G.",1,0
"Dahbi, F.",1,0
"Monteagudo, I.C.",1,0
"Petracci, B.",1,0
"Campos, V.C.",1,0
Alnassar,1,0
W.I.,1,0
Łasak,1,0
"Maiolini, R.",1,0
"Tedeschi, C.",1,0
"Rullani, F.",1,0
"Çera, G",1,0
"Poleshi, B",1,0
"Shumeli, A",1,0
"Kojku, O",1,0
P.R.,1,0
"Kalaiarasan, C.",1,0
"Panchalan, R.",1,0
Challa,2,0
"Archana, B.",1,0
"Kusuma, H.S.",1,0
"Oyedokun, G.E.",1,0
"Adewumi, M.A.",1,0
"Isiekwena, N.H.",1,0
"Vahedi, R.",1,0
"Hosseinzadeh Lotfi, F.H.",1,0
"Najafi, S.E.",1,0
"Diao, Y.",1,0
"Ye, A.",1,0
"Deng, H.",1,0
"Cheng, B.",1,0
"Shanks, T.R.",1,0
"Santos, D.B.",1,0
"Gallucci-Netto, H.G.",1,0
"Thakkar, M",1,0
"Verma, M",1,0
"Wadhwa, M",1,0
"Skreli, E.",1,0
"Kandji, M.",1,0
"Talla, H.",1,0
"Firmin Nakoulma, R.J.",1,0
"Bijou, S.N.",1,0
"Diop, C.I.",1,0
"Avoce, J.",1,0
"Bamba, F.",1,0
"Sow, F.",1,0
Zaytseva,1,0
"Neha, P",1,0
"Rao, Sgr",1,0
"Soegiono, L.",1,0
"Atahau, A.D.R.",1,0
Harijono,2,0
"Soegiono, L",1,0
"Atahau, Adr",1,0
"Huruta, Ad",1,0
"Menshikov, V",1,0
"Ruza, O",1,0
"Mvula, F",1,0
"Phiri, J",1,0
"Tembo, S",1,0
"Zaja, Mm",1,0
"Sjaus, Bt",1,0
"Gautam, S",1,0
"Khan, S",1,0
"Mogre, P",1,0
"Medhi, I",2,1
"Gautama, Snn",1,0
"Toyama, K",2,1
"Prasanna Kumar, D.P.",2,0
"Venkateswara Raju, K.V.",1,0
"Julaihi, N.J.F.",1,0
"Banchit, A.",1,0
"Sahari, D.N.A.A.",1,0
"Abidin, S.Z.",1,0
"Jesudasan, S.",1,0
"D'Souza, R.",1,0
"Deng, X.",1,0
"Kurniawan, C.",1,0
"Chakraborty, A.",1,0
"Nakahira, Y.",1,0
"Paglietti, M.C.",1,0
"Rabitti, M.",1,0
"Li, Gq",1,0
"Bours, P",1,0
"Bhattacharya, P.",2,1
"Rivas, A.G.",1,0
"Dayana, T.A.",1,0
"Takeda, A",1,0
"Ito, Y",1,0
"Nosrati, L",2,1
"Bidgoli, Am",2,1
"Lahaie, S.",1,0
"Mirrokni, V.",1,0
"Nseir, S",1,0
"Hirzallah, N",1,0
"Aqel, M",1,0
"Rojas-Lozano, D.",1,0
Sylvester,1,0
"Goyal, J.K.",1,0
"Agarwal, Y.",3,1
"Santhiya, M.P.",1,0
"Sundaram, S.",2,1
"Thomas, C.",1,0
"Aparna, H.",1,0
"Karthika, S.",1,0
"Rajalakshmi, V.R.",1,0
Annmaria,1,0
"Shabu, K.R.",1,0
"Kalra, R.",1,0
"Sukhija, N.",1,0
"Gupta, Y",1,0
"Khanwalker, S",1,0
"Musweu, F.K.",1,0
"Velmurugan, T.",1,0
"Jenefa, L.",1,0
"Nenova, T",3,2
"Niang, Ct",4,2
"Ahmad, A",3,2
"Gul, K.",1,0
"Ali, L.",1,0
"Hashmi, Z.A.",1,0
"Gul, U.-E.A.A.",1,0
"Shamsi, A.F.",1,0
"Ansari, B.",1,0
"Bussoli, C",1,0
"Fattobene, L",1,0
"Intini, S",1,0
"Boshkov, T.",1,0
"Drakulevski, L.",1,0
"Ravikumar, T.",2,0
"Lavanya, D.",1,0
"Murugan, N.",1,0
"Toussaint-Comeau, M.",1,0
"Hamilton, C.",1,0
"Adjasi, C.",1,0
Bagby,1,0
"Achugamonu, B.U.",2,0
"Ikpefan, O.A.",1,0
"Olurinola, I.O.",1,0
"Emena, O.U.",1,0
"Simumba, N",2,2
"Okami, S",2,2
"Kodaka, A",1,0
"Kohtake, N",2,2
"Lorenzo, M.",2,1
"Stoll, F.",1,0
"Michelotto, F.",1,0
"Lakshmiprabha, M.",1,0
"Saranya, C.",1,0
"Elangovan, B.",1,0
"Seethalakshmi, R.",1,0
"Matsebula, V",1,0
"Yu, D",1,0
"Chaturvedi, A",1,0
"Sharma, Hp",1,0
"Thulasi, A.R.",1,0
"Dharmaraj, A.",1,0
"Amanulla, R.M.",1,0
"Sherif, K.",1,0
"Rajasekar, D.",1,0
"Devi, C.",1,0
"Maity, B.",1,0
"Mojica, M.B.R.",1,0
"Mapa, C.D.S.",1,0
"Pradeep, N.",1,0
"Singh, Cr",1,0
"Malik, A",1,0
"Girijan, S",1,0
"Ramachandran, R",1,0
"Couchoro, M.",1,0
Salim,1,0
Klein,1,0
Mu,1,0
"Vladimirovna, Ps",1,0
"Aleksandrovna, Te",1,0
"Nikolaevna, Sy",1,0
"Vladimirovna, Ta",1,0
"Amin, Mk",1,0
"Azhar, A",1,0
"Amin, A",1,0
"Akter, A",1,0
"Chardon, T.",1,0
"Freudenberg, B.",1,0
"Peach, Nd",1,0
"Yuan, Hw",1,0
"Matipedza, T.",1,0
"Sampa, M.",1,0
"Ndoro, T.",1,0
"Yadav, S.K.",1,0
"Batchelor, B.",1,0
"Wazvaremhaka, T.",1,0
Georgescu,1,0
Nanda,1,0
Leslie,1,0
"Collins, D.",1,0
Moreno,1,0
La,1,0
"Jayo, M.",1,0
Antoniello,1,0
"Starfinger, M",1,0
"Jenke, M",1,0
"Kapp, G",1,0
"Badulescu, D",1,0
"Simut, R",1,0
"Miller, R.S.",1,0
"Rosen, L.W.",1,0
Naveen Kumar,1,0
Pérez,1,0
"Odeh, S.",1,0
"Abuodeh, N.",1,0
"Lahalih, S.",1,0
"Sulibe, S.",1,0
"Alrajab, M.",1,0
"Koneva, B",1,0
"Shabanova, M",1,0
"Mtambalika, A",1,0
"Manda, Td",1,0
"Gombachika, H",1,0
"Kunyenje, G",1,0
"Kustina, K.T.",1,0
"Dewi, G.A.A.O.",1,0
"Prena, G.D.",1,0
"Suryasa, W.",1,0
Facione,1,0
N.C.,1,0
Priyadharshini,1,0
"Véliz, Mma",1,0
"Pérez, Vcc",1,0
"Gallegos, Cwb",1,0
"Boakye-Adjei, N.Y.",1,0
"Auer, R.",1,0
"Banka, H.",1,0
"Faragallah, A.",1,0
"Prenio, J.",1,0
Hamdi,1,0
"Cohen, A.",1,0
"Shaheen, S.",1,0
"Mckenzie, R.",1,0
"Polák, P.",2,1
"Kocurek, K.",2,1
"Labonte, M.",1,0
"Nelson, R.M.",1,0
"Pandey, K.N.",2,1
"Panwar, P.",1,0
"Vaskövi, A",1,0
"Garamszegi, A",1,0
"Smale, P.",1,0
"Eubanks, W.W.",1,0
"Arcos-Medina, G",1,0
"Hernández-Romero, O",1,0
"Zapata-Martelo, E",1,0
Martínez,1,0
Lmh,1,0
"Gupta, S.L.",1,0
"Suwandaarachchi, M.",1,0
"Garcia-Alvarez, B.",1,0
"Guillen-Arruda, C.",1,0
"Chavez-Chuquimango, M.",1,0
"Wakilur Rahman, M.",1,0
"Kuncová, M",1,0
"Seknicková, J",1,0
"Kánová, E",1,0
Retumban,1,0
K.A.M.,1,0
Bimha,1,0
"Kadušić, E.",1,0
"Bojović, P.",1,0
"Žgalj, A.",1,0
Anupama,1,0
"Pérez-Elizundia, G.",1,0
"Delgado-Guzmán, J.A.",1,0
"Lampón, J.F.",1,0
"Pérez-Elizundia, G",1,0
"Delgado-Guzmán, Ja",1,0
"Lampón, Jf",1,0
"Mishra, K.",1,0
Badulescu,1,0
"Shende, V.",1,0
"Nandgave, S.",1,0
"Bhonsle, M.",1,0
Pitcher,1,0
"Botha, J",1,0
"Leenen, L",1,0
"Phani Bhaskar, P.",1,0
"Fisch, Je",1,0
"Lusardi, A",1,0
"Hasler, A",1,0
"Haron, R.",1,0
Hice,1,0
"Munyendo, C.W.",1,0
"Klucinec, L.",1,0
"Maingi, E.",1,0
"Suleh, G.",1,0
"Ofori-Dwumfuo, G.O.",1,0
"Dankwah, B.A.",1,0
"Hidalgo, P",1,0
"Rodriguez, C",1,0
"Bravo, L",1,0
"Angulo, C",1,0
"Galotto, L.",1,0
"Vangelisti, M.I.",1,0
"Scollan, B.",1,0
"Darling, E.",1,0
"Mukherjee, A",1,0
"Winfield, C",1,0
"He, S",1,0
"Casalegno, F",1,0
"Ruggiero, W",1,0
"Kofarmata, Y.I.",1,0
"Hassan, S.",1,0
"Applanaidu, S.D.",1,0
"Shah, D.",1,0
"Panigrahi, S.",1,0
"Amnartbuddee, S.",1,0
"Kasemrat, R.",1,0
"Diraksin, P.",1,0
"Luo, Q.",1,0
"Ali, A.A.",1,0
"Parveiz, A.",1,0
"Javed, Y.",1,0
"Commeyras, C.",1,0
"Rey, J.L.",1,0
"Badré-Sentenac, S.",1,0
"Essomba-Ntsama, C.",1,0
"Sukmana, R",1,0
"Taqwa, Kz",1,0
"Ayo, C.K.",1,0
"Adewoye, J.O.",1,0
"Oni, A.A.",1,0
"Cuenca-Enrique, C",1,0
"Elvira-Cruz, I",1,0
"Del-Río-Carazo, L",1,0
"Iglesias-Pradas, S",1,0
"Saravanan, S.",1,0
"Palakkeel, P.",1,0
"Raghunandan, G.",1,0
"Benedict, J.",1,0
"Krishna, T.A.",1,0
"Sarkar, K.K.",1,0
"Mitha, Y",1,0
"Venter, Hs",1,0
Van Loo,1,0
Vatanparast,1,0
"Ferede, D.",1,0
